source,campaign,influencer_id,user_id,product,date,orders,revenue
influencer_campaign,Q2_Promotion,28,0b9094a5-ed93-4911-b4f0-d3e40fd84772,Gritzo SuperMilk,2025-08-02 08:50:59,1,78.51
influencer_campaign,Q2_Promotion,20,bb3ae2d0-30b9-4a02-b452-c73a38ea0744,Gritzo SuperMilk,2025-07-29 08:52:11,1,27.3
influencer_campaign,Q2_Promotion,18,f5a6b19b-1d81-408d-bd88-3dd583453d2f,Gritzo SuperMilk,2025-08-02 08:51:07,1,88.34
influencer_campaign,Q2_Promotion,19,b008626e-c10c-4eb1-a579-a6f5eb510272,Gritzo SuperMilk,2025-08-02 08:52:19,1,56.05
influencer_campaign,Q2_Promotion,47,fdc1b166-d2ed-4a0c-a4db-6076faad4713,Gritzo SuperMilk,2025-08-05 08:52:23,1,36.17
influencer_campaign,Q2_Promotion,34,6205e7e9-f77b-48c1-8768-00bfd0432bf3,HKVitals Multivitamin,2025-07-27 08:54:37,1,26.87
influencer_campaign,Q2_Promotion,19,580ae6a9-685d-4d53-9643-1a9f8e413f0a,Gritzo SuperMilk,2025-08-02 08:54:04,1,44.74
influencer_campaign,Q2_Promotion,2,0b40f5af-abde-466a-979b-83d7eee75449,MuscleBlaze Whey,2025-07-24 08:53:34,1,73.82
influencer_campaign,Q2_Promotion,6,475d3088-8c4e-4f71-8727-2e57423bc578,Gritzo SuperMilk,2025-07-24 08:54:56,1,36.58
influencer_campaign,Q2_Promotion,24,e3add057-f5ac-4876-8889-fe464b8784a5,MuscleBlaze Whey,2025-07-30 08:55:02,1,82.49
influencer_campaign,Q2_Promotion,37,b4e2f324-2572-416e-bd92-a0cd584c2b63,Gritzo SuperMilk,2025-07-26 08:53:08,1,38.82
influencer_campaign,Q2_Promotion,5,b95e46bb-2c65-4d55-abd9-9aca84092cbf,HKVitals Multivitamin,2025-08-03 08:51:47,1,73.94
influencer_campaign,Q2_Promotion,4,98405829-5899-4cfe-8fb2-71bd0a1bffdd,HKVitals Multivitamin,2025-08-03 08:55:46,1,44.84
influencer_campaign,Q2_Promotion,41,a25215cd-ff44-47e3-87cf-dea79ad53162,HKVitals Multivitamin,2025-07-23 08:55:10,1,40.21
influencer_campaign,Q2_Promotion,22,840a424e-5d09-4bf9-9e2b-6830ed268df7,Gritzo SuperMilk,2025-08-05 08:56:34,1,72.34
influencer_campaign,Q2_Promotion,27,dd7e8c7b-a692-484f-bc9b-2f6d4142dd83,Gritzo SuperMilk,2025-07-29 08:55:19,1,49.25
influencer_campaign,Q2_Promotion,38,33f68ead-d0d0-46d6-b701-07434c9c9532,Gritzo SuperMilk,2025-07-25 08:55:10,1,85.68
influencer_campaign,Q2_Promotion,24,38e0b976-d0cb-43cf-9290-57da6fe4243e,Gritzo SuperMilk,2025-07-26 08:54:21,1,33.59
influencer_campaign,Q2_Promotion,49,75f4a161-a24d-4909-8bdb-75fffbf5123c,MuscleBlaze Whey,2025-07-27 08:50:59,1,99.21
influencer_campaign,Q2_Promotion,36,14e271a5-b693-4af0-84e7-40980b5e4490,Gritzo SuperMilk,2025-08-04 08:55:09,1,36.54
influencer_campaign,Q2_Promotion,21,46a71df0-c1d5-49d7-bbe9-d4c2e28a4fdb,Gritzo SuperMilk,2025-08-02 08:51:37,1,98.34
influencer_campaign,Q2_Promotion,49,4ed483d6-ca4c-4a8a-a409-bac43f753978,HKVitals Multivitamin,2025-07-27 08:52:57,1,73.47
influencer_campaign,Q2_Promotion,44,c4ac7c5b-3a5c-40f2-bbf4-b7c5e9b5feb8,MuscleBlaze Whey,2025-07-25 08:54:31,1,41.7
influencer_campaign,Q2_Promotion,8,b0c4bb69-6f34-45f1-b89d-5029c63be6fb,Gritzo SuperMilk,2025-07-27 08:51:14,1,79.08
influencer_campaign,Q2_Promotion,15,e346834a-c218-41b1-b63d-be50a0c5e873,Gritzo SuperMilk,2025-08-01 08:56:14,1,78.33
influencer_campaign,Q2_Promotion,43,473b8378-0079-4c1e-a5fd-261215373e6b,HKVitals Multivitamin,2025-07-25 08:52:57,1,79.7
influencer_campaign,Q2_Promotion,32,9d9855c6-e597-421a-abc9-dcbe090c0845,HKVitals Multivitamin,2025-07-25 08:56:24,1,97.32
influencer_campaign,Q2_Promotion,18,66849c78-5132-440d-8d23-51183661d8dd,MuscleBlaze Whey,2025-07-23 08:55:49,1,54.87
influencer_campaign,Q2_Promotion,38,69753c09-04ac-48d2-b15a-4d49be1e491e,HKVitals Multivitamin,2025-07-27 08:55:35,1,86.38
influencer_campaign,Q2_Promotion,15,22459564-ee4c-45b9-9fa6-29823efc38c2,MuscleBlaze Whey,2025-07-24 08:54:45,1,34.48
influencer_campaign,Q2_Promotion,11,0203c27d-7a52-452a-93c7-97cf318929f8,MuscleBlaze Whey,2025-08-01 08:51:41,1,55.52
influencer_campaign,Q2_Promotion,7,271a4914-0891-440e-8e4e-c2ad56a08cf4,HKVitals Multivitamin,2025-07-28 08:53:03,1,96.99
influencer_campaign,Q2_Promotion,28,47ff2f9a-20d1-44fa-aba0-500c52967c63,Gritzo SuperMilk,2025-07-29 08:55:22,1,21.86
influencer_campaign,Q2_Promotion,2,6bb8935c-b803-4c0f-ba8d-e7d2eed2e3fe,MuscleBlaze Whey,2025-07-24 08:55:49,1,48.45
influencer_campaign,Q2_Promotion,11,c9c41f42-1e19-47e4-b163-45615bdd074f,MuscleBlaze Whey,2025-07-25 08:52:19,1,56.69
influencer_campaign,Q2_Promotion,12,bba67b03-aad4-4426-bc22-186a99d7e4cb,HKVitals Multivitamin,2025-07-28 08:50:50,1,85.27
influencer_campaign,Q2_Promotion,49,67ff3c63-707e-4c2a-9eaf-438038d01a7d,MuscleBlaze Whey,2025-07-29 08:51:32,1,76.44
influencer_campaign,Q2_Promotion,44,c8cb3e0c-9417-4ce7-8a1c-a551492a99ca,MuscleBlaze Whey,2025-08-01 08:54:31,1,53.96
influencer_campaign,Q2_Promotion,3,725f5d99-ce6a-46b6-bd1c-5116fbbcd67d,HKVitals Multivitamin,2025-07-28 08:54:04,1,40.4
influencer_campaign,Q2_Promotion,15,e36a04e3-07b3-4cf8-823c-4bbb7ec313cd,Gritzo SuperMilk,2025-07-29 08:54:45,1,66.09
influencer_campaign,Q2_Promotion,14,ddcad63d-f8b4-4741-8da2-b670e1f38970,MuscleBlaze Whey,2025-08-05 08:52:50,1,34.65
influencer_campaign,Q2_Promotion,39,56403a60-ad28-462b-8638-2d9aee16d5f5,Gritzo SuperMilk,2025-07-28 08:51:56,1,91.35
influencer_campaign,Q2_Promotion,50,8966780b-354b-4360-9afb-35d9fe8c3a58,HKVitals Multivitamin,2025-07-26 08:55:34,1,83.6
influencer_campaign,Q2_Promotion,4,64e2b4e5-3b9c-4fe4-9e2f-ea06aff29b9e,Gritzo SuperMilk,2025-07-25 08:55:46,1,27.54
influencer_campaign,Q2_Promotion,17,b1ffa106-e986-420e-90f9-311475c1fc8f,MuscleBlaze Whey,2025-08-03 08:53:34,1,95.65
influencer_campaign,Q2_Promotion,11,e0b922d9-e967-4895-a19c-3182b4fa77ea,HKVitals Multivitamin,2025-07-26 08:52:19,1,37.7
influencer_campaign,Q2_Promotion,12,b8b5c092-0062-4c79-9f7e-a368ac2b53a5,Gritzo SuperMilk,2025-08-03 08:52:38,1,83.81
influencer_campaign,Q2_Promotion,24,6b0fb895-760b-4a28-bcbb-5f55e182d081,HKVitals Multivitamin,2025-07-27 08:54:21,1,69.78
influencer_campaign,Q2_Promotion,4,e5f66b49-c02a-4090-9ef2-2e49975c8429,MuscleBlaze Whey,2025-08-01 08:52:15,1,92.8
influencer_campaign,Q2_Promotion,36,b5fd057d-acda-4b99-9653-77b12fa6af4c,Gritzo SuperMilk,2025-07-30 08:56:40,1,94.37
influencer_campaign,Q2_Promotion,36,97230bbc-0e67-432f-9c13-ead98e62e758,Gritzo SuperMilk,2025-07-31 08:56:40,1,39.9
influencer_campaign,Q2_Promotion,34,f9df1b3b-8f09-4686-ace0-3f8cc0af8b05,HKVitals Multivitamin,2025-07-24 08:55:14,1,99.09
influencer_campaign,Q2_Promotion,27,aa5a9fd0-1bc0-4f4d-8f3f-16bb83384554,Gritzo SuperMilk,2025-08-03 08:50:59,1,28.05
influencer_campaign,Q2_Promotion,22,b5c3ab01-1e31-494a-81df-ac10d035ec93,Gritzo SuperMilk,2025-08-02 08:51:09,1,33.66
influencer_campaign,Q2_Promotion,38,d03dfecf-bb81-4e43-b581-fdf91ca5c7ea,HKVitals Multivitamin,2025-07-27 08:54:39,1,31.51
influencer_campaign,Q2_Promotion,12,4bf8a20c-eae4-4d19-bd44-88302e68c3a3,Gritzo SuperMilk,2025-07-23 08:50:50,1,28.88
influencer_campaign,Q2_Promotion,28,b457e590-21f2-401d-95d2-c88be4b056b2,Gritzo SuperMilk,2025-08-03 08:55:22,1,71.06
influencer_campaign,Q2_Promotion,34,640ec9fb-22ca-4fd2-afa2-c819de7fe1cf,Gritzo SuperMilk,2025-08-04 08:54:37,1,83.61
influencer_campaign,Q2_Promotion,14,8763345c-e263-47eb-93c4-b2a841c2d39c,MuscleBlaze Whey,2025-08-04 08:56:16,1,22.58
influencer_campaign,Q2_Promotion,17,084f9929-39fc-4a6a-bb8a-ca07832efcd1,MuscleBlaze Whey,2025-07-26 08:55:40,1,55.9
influencer_campaign,Q2_Promotion,25,ada8375c-4535-4697-a0b3-90a0466a006c,HKVitals Multivitamin,2025-07-25 08:53:03,1,22.45
influencer_campaign,Q2_Promotion,1,06cf7e3c-6b40-4b61-9841-6a203bdd9d4d,HKVitals Multivitamin,2025-07-25 08:55:23,1,36.76
influencer_campaign,Q2_Promotion,25,09230fc2-7aa1-432e-972b-9c3ae9482a65,MuscleBlaze Whey,2025-07-23 08:53:03,1,33.95
influencer_campaign,Q2_Promotion,42,ff64fc42-a390-47bd-95f7-22030e0ca9cc,Gritzo SuperMilk,2025-08-04 08:56:20,1,79.85
influencer_campaign,Q2_Promotion,4,1accc425-9d76-4619-8818-61450da6f81b,HKVitals Multivitamin,2025-07-26 08:55:46,1,34.38
influencer_campaign,Q2_Promotion,14,9f2f2f17-6b4d-4f6f-bb06-150cb2aefc8a,MuscleBlaze Whey,2025-08-01 08:52:50,1,49.2
influencer_campaign,Q2_Promotion,41,ae3cdcbd-70a3-4d9f-bb86-b77fbf0f66a0,Gritzo SuperMilk,2025-08-02 08:55:10,1,32.98
influencer_campaign,Q2_Promotion,11,7de87b7b-7e4e-4f0e-99b2-bbe661161c30,HKVitals Multivitamin,2025-08-02 08:56:05,1,60.26
influencer_campaign,Q2_Promotion,38,40ddcb5f-8c9a-4c08-810f-44eae48f7a16,Gritzo SuperMilk,2025-07-27 08:55:35,1,59.09
influencer_campaign,Q2_Promotion,37,62c85836-0854-4a8a-b2ed-47985051629f,MuscleBlaze Whey,2025-07-28 08:55:12,1,34.17
influencer_campaign,Q2_Promotion,22,6409f4ae-d580-41a1-8a5b-8840ed602d27,MuscleBlaze Whey,2025-07-26 08:52:32,1,46.72
influencer_campaign,Q2_Promotion,25,7d258fcf-ff4c-4d68-b217-0f886cbcf36f,Gritzo SuperMilk,2025-07-28 08:52:22,1,85.36
influencer_campaign,Q2_Promotion,21,2d2ef659-acdc-41b6-8c1b-367e447776c3,HKVitals Multivitamin,2025-07-24 08:52:33,1,57.6
influencer_campaign,Q2_Promotion,26,b8869f5e-c87d-4442-8695-6a17e5864859,Gritzo SuperMilk,2025-07-25 08:54:36,1,47.1
influencer_campaign,Q2_Promotion,27,45c8031b-b700-4555-a8e7-799778f52214,Gritzo SuperMilk,2025-08-05 08:55:18,1,99.24
influencer_campaign,Q2_Promotion,18,f3b38b66-2d43-4818-9dbf-cfaa79edabe3,HKVitals Multivitamin,2025-07-31 08:51:07,1,89.05
influencer_campaign,Q2_Promotion,32,8069a1c1-5688-435b-8e8b-e698afc226f0,HKVitals Multivitamin,2025-08-04 08:52:01,1,53.18
influencer_campaign,Q2_Promotion,48,3b9b4b50-0b27-49f5-b1d9-58740322b0ce,MuscleBlaze Whey,2025-07-25 08:55:27,1,94.61
influencer_campaign,Q2_Promotion,24,1cf0a5c0-00e6-4c86-89d1-68058348cfc8,Gritzo SuperMilk,2025-07-26 08:50:52,1,82.29
influencer_campaign,Q2_Promotion,13,d0aca8ec-3916-4351-83b9-e8d6407ba9f2,MuscleBlaze Whey,2025-07-25 08:52:37,1,21.5
influencer_campaign,Q2_Promotion,10,8a34b151-c1dc-4549-b5e4-47bb792424e2,Gritzo SuperMilk,2025-07-27 08:53:18,1,22.27
influencer_campaign,Q2_Promotion,18,892c5805-c404-49d0-b249-6756b26540d1,Gritzo SuperMilk,2025-07-30 08:53:13,1,70.74
influencer_campaign,Q2_Promotion,13,ed042f4a-8cc4-4a34-809b-23c146f28717,MuscleBlaze Whey,2025-08-05 08:52:37,1,51.24
influencer_campaign,Q2_Promotion,44,27494016-05a3-4685-a3f9-2b672d2376ad,Gritzo SuperMilk,2025-07-25 08:54:31,1,52.3
influencer_campaign,Q2_Promotion,50,660a481b-95fd-4f9e-9602-b9f498fe801e,MuscleBlaze Whey,2025-07-24 08:55:34,1,45.59
influencer_campaign,Q2_Promotion,23,895e4193-30d1-4331-b95c-03b6aead9d71,Gritzo SuperMilk,2025-08-04 08:55:37,1,45.86
influencer_campaign,Q2_Promotion,47,ac8b2620-a02f-42a6-a76f-6a7f4396acb8,MuscleBlaze Whey,2025-07-26 08:52:23,1,33.18
influencer_campaign,Q2_Promotion,4,e4870fa7-1735-40f1-a964-85ea9604019b,Gritzo SuperMilk,2025-07-29 08:55:46,1,36.28
influencer_campaign,Q2_Promotion,10,8e9894c8-8630-4a3a-94cd-338ee5bea558,HKVitals Multivitamin,2025-07-30 08:56:43,1,80.26
influencer_campaign,Q2_Promotion,26,b1db13a6-d6b9-4dfb-bd7a-4c3750600161,MuscleBlaze Whey,2025-07-30 08:54:36,1,22.33
influencer_campaign,Q2_Promotion,5,f76357d5-fc70-4dce-aa39-03ad2395fe8a,MuscleBlaze Whey,2025-08-05 08:52:55,1,30.84
influencer_campaign,Q2_Promotion,26,02f93716-22a1-4bec-b249-0f22a0eb7df8,Gritzo SuperMilk,2025-08-05 08:54:52,1,47.34
influencer_campaign,Q2_Promotion,11,8281084a-41a9-4165-bcd2-aa7ef905344f,HKVitals Multivitamin,2025-07-26 08:56:05,1,31.29
influencer_campaign,Q2_Promotion,6,d30bd752-fede-4319-98d4-ece1b3993263,HKVitals Multivitamin,2025-08-05 08:54:47,1,69.51
influencer_campaign,Q2_Promotion,10,a75b680c-f854-4b75-a43b-862feaa3e2f2,MuscleBlaze Whey,2025-07-24 08:53:18,1,41.53
influencer_campaign,Q2_Promotion,19,c1da8d9d-87a2-4d8c-bae4-c58e79f4a6ed,HKVitals Multivitamin,2025-07-30 08:54:04,1,59.5
influencer_campaign,Q2_Promotion,14,8f31caab-83e8-4fbe-8838-c1fad3574bc5,HKVitals Multivitamin,2025-08-04 08:56:16,1,25.47
influencer_campaign,Q2_Promotion,20,038af97a-f59d-4fb4-a086-eab3bdac8453,Gritzo SuperMilk,2025-08-04 08:56:05,1,52.71
influencer_campaign,Q2_Promotion,16,fe3156a3-d0cf-46c4-891c-ec2c2b2e6bc2,Gritzo SuperMilk,2025-08-05 08:55:30,1,25.36
influencer_campaign,Q2_Promotion,4,d6b8f7bd-b235-4f60-ab4b-74cf97ff4a9b,Gritzo SuperMilk,2025-08-04 08:52:42,1,80.47
influencer_campaign,Q2_Promotion,13,6d95e6d9-d955-44ac-b922-226e7e366f0e,Gritzo SuperMilk,2025-07-31 08:53:44,1,51.65
influencer_campaign,Q2_Promotion,30,750bd05e-ce41-4da7-87b5-805a1c20f914,MuscleBlaze Whey,2025-07-31 08:56:28,1,23.01
influencer_campaign,Q2_Promotion,24,3bc994f6-79d6-4ad8-b305-7bd2e8b618a4,Gritzo SuperMilk,2025-08-01 08:50:52,1,50.85
influencer_campaign,Q2_Promotion,8,1a9a9018-d716-4b30-ab4b-0ff018f76d64,Gritzo SuperMilk,2025-07-24 08:52:01,1,67.88
influencer_campaign,Q2_Promotion,27,5d11a84c-4407-4622-9742-d992ea653b96,Gritzo SuperMilk,2025-08-02 08:50:59,1,47.67
influencer_campaign,Q2_Promotion,32,282a0c8a-09b0-4dbd-8f0a-e7a3702d2b86,MuscleBlaze Whey,2025-07-30 08:52:38,1,52.9
influencer_campaign,Q2_Promotion,3,ae7c53ff-74a4-4279-b899-5ca42c50c03f,HKVitals Multivitamin,2025-07-29 08:56:46,1,32.47
influencer_campaign,Q2_Promotion,21,5e40f4c3-e1db-401b-b739-cc0af1d35817,Gritzo SuperMilk,2025-08-03 08:55:22,1,24.27
influencer_campaign,Q2_Promotion,8,66d2011e-1dbf-4fec-896a-5438c7e2ed29,MuscleBlaze Whey,2025-07-25 08:56:03,1,66.55
influencer_campaign,Q2_Promotion,38,e3482df8-1d42-463d-b972-9fba321423c0,HKVitals Multivitamin,2025-08-02 08:54:39,1,69.62
influencer_campaign,Q2_Promotion,24,88b4dd35-0bfb-4512-a898-32ec4a0b88fc,HKVitals Multivitamin,2025-08-05 08:53:57,1,75.0
influencer_campaign,Q2_Promotion,36,971db25e-27fa-4272-a1d4-b85a74567670,MuscleBlaze Whey,2025-07-27 08:55:09,1,58.13
influencer_campaign,Q2_Promotion,17,df82c4be-f635-4894-9ca9-9fcd01c367a5,Gritzo SuperMilk,2025-08-05 08:54:40,1,25.09
influencer_campaign,Q2_Promotion,11,0885ab67-f03a-46cd-8a7f-d3d9fb40c24a,HKVitals Multivitamin,2025-08-01 08:56:05,1,37.4
influencer_campaign,Q2_Promotion,46,4d39d16e-6e47-42d6-bc3a-05506e423247,HKVitals Multivitamin,2025-08-04 08:52:13,1,25.44
influencer_campaign,Q2_Promotion,29,3439934f-af9b-4ce5-b672-d1db2b4c7127,HKVitals Multivitamin,2025-07-27 08:55:14,1,21.74
influencer_campaign,Q2_Promotion,16,263a8f7a-06ce-4714-8fc9-445f8d192ec1,Gritzo SuperMilk,2025-07-26 08:52:56,1,99.36
influencer_campaign,Q2_Promotion,21,e182426b-5f99-4f7c-9d91-288d96ac8529,Gritzo SuperMilk,2025-07-30 08:51:37,1,85.87
influencer_campaign,Q2_Promotion,15,10072678-02ab-446d-a4ae-8efee3e3776c,HKVitals Multivitamin,2025-07-29 08:52:45,1,40.39
influencer_campaign,Q2_Promotion,3,af4dd35c-f183-4559-b2f2-12dac771380a,HKVitals Multivitamin,2025-08-02 08:56:10,1,56.24
influencer_campaign,Q2_Promotion,12,2b167a82-c9a8-417c-beb8-64a04888bb61,MuscleBlaze Whey,2025-07-28 08:52:28,1,61.34
influencer_campaign,Q2_Promotion,12,ce9e058f-9232-4189-834c-7a7fb2d91e07,HKVitals Multivitamin,2025-07-31 08:52:28,1,50.35
influencer_campaign,Q2_Promotion,3,a0bc4611-ae2c-4eb4-ad94-72d90d090bbc,Gritzo SuperMilk,2025-07-31 08:56:10,1,87.08
influencer_campaign,Q2_Promotion,43,2fed56df-be23-409c-8b06-5526439d6794,HKVitals Multivitamin,2025-07-29 08:55:41,1,23.78
influencer_campaign,Q2_Promotion,6,646a76f8-85f9-4204-bd1c-08cc7d4e590e,HKVitals Multivitamin,2025-07-31 08:54:56,1,27.96
influencer_campaign,Q2_Promotion,7,d4021202-e21c-41d4-b40e-086ea7bfef8f,Gritzo SuperMilk,2025-08-05 08:51:56,1,97.99
influencer_campaign,Q2_Promotion,37,6694c9dd-545e-4113-a781-90effe04005a,Gritzo SuperMilk,2025-07-24 08:53:08,1,97.59
influencer_campaign,Q2_Promotion,8,8a86a799-236d-4f7c-98be-16cd1d7800a0,HKVitals Multivitamin,2025-07-30 08:53:34,1,56.36
influencer_campaign,Q2_Promotion,37,719f4382-6003-4013-9353-70dcd1d40a5d,MuscleBlaze Whey,2025-07-29 08:55:12,1,85.03
influencer_campaign,Q2_Promotion,18,b8eb959d-555e-40de-8a01-ea3f2e06dc08,Gritzo SuperMilk,2025-07-30 08:51:07,1,90.11
influencer_campaign,Q2_Promotion,27,1414d6f2-d1eb-40bb-b6df-9aa311e55cc9,HKVitals Multivitamin,2025-08-01 08:54:32,1,69.52
influencer_campaign,Q2_Promotion,10,e272def7-bbdd-4934-85c6-746f71b625ff,MuscleBlaze Whey,2025-08-04 08:55:44,1,60.96
influencer_campaign,Q2_Promotion,37,4f2ecd3e-a6dd-43af-b038-c0eca0dad965,HKVitals Multivitamin,2025-07-29 08:56:30,1,72.71
influencer_campaign,Q2_Promotion,18,c9724bec-aa40-410e-90bd-b7862dafb2e4,MuscleBlaze Whey,2025-08-01 08:53:05,1,36.51
influencer_campaign,Q2_Promotion,22,e7d5bd81-6055-4984-bfc6-48bcc7d0f1a5,HKVitals Multivitamin,2025-07-29 08:54:52,1,35.49
influencer_campaign,Q2_Promotion,23,0fdfdfff-9c8d-4d22-96dc-b6c90bc449d6,Gritzo SuperMilk,2025-07-24 08:55:37,1,60.26
influencer_campaign,Q2_Promotion,16,b0473b0c-2029-4c1d-8406-b160ba1d02bf,MuscleBlaze Whey,2025-07-31 08:55:12,1,83.85
influencer_campaign,Q2_Promotion,4,1bacac0d-8b78-4861-a3ba-6a304a333c6e,Gritzo SuperMilk,2025-07-28 08:52:28,1,78.4
influencer_campaign,Q2_Promotion,37,307a9bf1-e21b-468f-b5aa-85094ad52339,HKVitals Multivitamin,2025-07-24 08:56:30,1,59.83
influencer_campaign,Q2_Promotion,14,c95f21b9-e068-42ec-b061-b7c036b03bdb,MuscleBlaze Whey,2025-07-29 08:52:50,1,22.34
influencer_campaign,Q2_Promotion,21,ac0d8209-0e55-4114-be7c-385d645ce804,Gritzo SuperMilk,2025-07-24 08:55:22,1,44.84
influencer_campaign,Q2_Promotion,36,9b8f3c3c-6734-425d-aefb-570837dbdf43,MuscleBlaze Whey,2025-07-31 08:55:08,1,55.35
influencer_campaign,Q2_Promotion,49,c1a7852b-5313-4226-b7b0-b934a04e5ac5,HKVitals Multivitamin,2025-07-30 08:52:57,1,24.41
influencer_campaign,Q2_Promotion,30,e41fa26d-36c3-4503-981e-e16fc49a8c71,Gritzo SuperMilk,2025-08-04 08:56:11,1,93.7
influencer_campaign,Q2_Promotion,26,0336ea34-0271-4951-9502-e685220bb428,MuscleBlaze Whey,2025-07-26 08:54:36,1,58.22
influencer_campaign,Q2_Promotion,27,9a8cab4b-a5c1-45b6-b096-cf5346bdf178,MuscleBlaze Whey,2025-07-24 08:54:32,1,62.64
influencer_campaign,Q2_Promotion,17,90859c20-596f-45ac-9eee-5ecf130441c3,MuscleBlaze Whey,2025-07-30 08:51:23,1,33.3
influencer_campaign,Q2_Promotion,29,7688a130-a67b-4298-bec2-36e37506294e,Gritzo SuperMilk,2025-07-25 08:55:14,1,72.21
influencer_campaign,Q2_Promotion,41,2476f6b9-c04c-46a6-9e8f-d21a62a913fd,MuscleBlaze Whey,2025-08-02 08:52:11,1,43.71
influencer_campaign,Q2_Promotion,47,71460b60-fe72-4b43-9709-4415f8c0afa3,Gritzo SuperMilk,2025-08-01 08:53:39,1,43.59
influencer_campaign,Q2_Promotion,38,fd3f45a7-fb7c-4041-bf91-b2a1b9c04b86,HKVitals Multivitamin,2025-08-04 08:54:39,1,85.08
influencer_campaign,Q2_Promotion,47,1ea9aa20-b94b-47f8-ba4f-e01229593253,MuscleBlaze Whey,2025-08-05 08:51:33,1,31.57
influencer_campaign,Q2_Promotion,3,ffcbebe7-a3ce-4859-a9b5-a7be339e85dc,Gritzo SuperMilk,2025-08-03 08:56:10,1,71.33
influencer_campaign,Q2_Promotion,18,3a957f50-b5c0-4c45-8224-330ee5ca4494,HKVitals Multivitamin,2025-07-27 08:55:49,1,69.02
influencer_campaign,Q2_Promotion,20,ab2ac1a0-0129-4258-a98a-8e54fcb88755,HKVitals Multivitamin,2025-07-26 08:51:03,1,39.5
influencer_campaign,Q2_Promotion,22,463a7da8-268b-4aa3-9d45-4c1917ba2bb2,MuscleBlaze Whey,2025-07-23 08:54:52,1,76.95
influencer_campaign,Q2_Promotion,20,5c843e9d-27d7-45cf-b4de-2fe93daaf752,Gritzo SuperMilk,2025-07-27 08:51:03,1,87.32
influencer_campaign,Q2_Promotion,38,0c62db32-da60-4de2-9c10-afeba1f048cd,MuscleBlaze Whey,2025-07-29 08:52:56,1,80.74
influencer_campaign,Q2_Promotion,27,2afa48ad-5706-4224-b3a0-08692314b5e9,Gritzo SuperMilk,2025-08-03 08:50:48,1,27.05
influencer_campaign,Q2_Promotion,7,8c8798a4-8149-4129-9716-3a912bfbdaf8,HKVitals Multivitamin,2025-08-05 08:51:56,1,78.1
influencer_campaign,Q2_Promotion,26,ebaeecd5-7315-48f0-b807-0a6fdabcd72d,HKVitals Multivitamin,2025-07-28 08:54:36,1,39.6
influencer_campaign,Q2_Promotion,36,c9ec7a72-a3b6-4518-8e6f-b3f764e7bc89,Gritzo SuperMilk,2025-07-24 08:51:54,1,78.46
influencer_campaign,Q2_Promotion,10,5512c0de-cbf7-44e8-ae30-abb66a6ffdf4,MuscleBlaze Whey,2025-07-29 08:55:44,1,66.8
influencer_campaign,Q2_Promotion,4,029c26f6-08b9-4c31-b4d4-416b0777794e,MuscleBlaze Whey,2025-07-26 08:52:28,1,85.12
influencer_campaign,Q2_Promotion,29,e9803c93-09bb-4452-b116-92998355235e,HKVitals Multivitamin,2025-08-05 08:55:14,1,94.66
influencer_campaign,Q2_Promotion,48,aa3c4772-5c03-46f4-b7eb-0ffe208a5c3b,HKVitals Multivitamin,2025-07-29 08:55:43,1,68.08
influencer_campaign,Q2_Promotion,13,c4b7b584-798e-4147-963d-3c7b01ae6350,Gritzo SuperMilk,2025-07-30 08:53:44,1,32.78
influencer_campaign,Q2_Promotion,20,83b5c1e5-3b2f-49ec-a74f-8950dac60e2c,MuscleBlaze Whey,2025-08-04 08:52:11,1,70.06
influencer_campaign,Q2_Promotion,4,1b5b6a61-eba4-4b65-85b8-638e2e1e5b89,MuscleBlaze Whey,2025-08-01 08:52:28,1,68.18
influencer_campaign,Q2_Promotion,44,a9917568-80a2-4cd3-85e9-ecfafdf12d31,MuscleBlaze Whey,2025-07-27 08:54:31,1,20.55
influencer_campaign,Q2_Promotion,4,753506b3-3919-47a6-bc47-e206a78433fa,MuscleBlaze Whey,2025-07-23 08:52:15,1,63.26
influencer_campaign,Q2_Promotion,18,b6a8e55d-5925-40fb-92fe-a5cddf38783c,MuscleBlaze Whey,2025-08-04 08:53:05,1,27.69
influencer_campaign,Q2_Promotion,9,58805584-ccf9-4d1e-9993-7896a80f9e8c,HKVitals Multivitamin,2025-07-25 08:54:51,1,74.54
influencer_campaign,Q2_Promotion,49,ef741d7f-b3bc-4575-b399-a1b61fdc2c65,Gritzo SuperMilk,2025-08-03 08:54:16,1,59.61
influencer_campaign,Q2_Promotion,27,ed8d6614-c257-4190-b4f3-f9eb35fcd952,MuscleBlaze Whey,2025-07-31 08:55:18,1,87.96
influencer_campaign,Q2_Promotion,17,b927b52a-3954-466b-b94f-c43e41faa272,Gritzo SuperMilk,2025-07-26 08:54:40,1,95.01
influencer_campaign,Q2_Promotion,39,648cf73b-0380-4a03-9f94-bfc44530c636,Gritzo SuperMilk,2025-07-29 08:51:56,1,69.86
influencer_campaign,Q2_Promotion,12,cd16f6de-d504-45f7-8907-4c52447a1f3a,HKVitals Multivitamin,2025-08-05 08:52:38,1,68.34
influencer_campaign,Q2_Promotion,17,ec267044-a841-43c9-a198-7658479043d4,Gritzo SuperMilk,2025-08-05 08:55:33,1,64.36
influencer_campaign,Q2_Promotion,17,e4186b9d-ba65-4a42-a42e-bb63d21e26f5,HKVitals Multivitamin,2025-08-01 08:53:34,1,59.6
